,S1,C1,E1,P1,C2,E2,S2,C3,P2,E3
1830,-0.06295192018940893,-0.2690371134281365,0.5190371134281354,1.7280798919806537,0.09962219292517997,0.10151921761314944,0.006843401138327329,0.09864586325492557,0.7948885426815689,0.15037780707482
1831,-0.06297265595294611,-0.26978506973763766,0.5197850697376365,1.7119468727108635,0.09961955717802098,0.10207112145084889,0.006906162894918044,0.09862257472106294,0.7948517052059998,0.15038044282197902
1832,-0.06298827007294502,-0.2704701838614919,0.5204701838614907,1.6958138740240736,0.09961686473288711,0.10262916767192169,0.00697009206795481,0.09859895059596666,0.7948140926031931,0.1503831352671129
1833,-0.06299893261825372,-0.27109432043099746,0.5210943204309963,1.679683632473073,0.09961411484578811,0.10319336029745318,0.007035210026585873,0.09857498085322339,0.7947756942744043,0.1503858851542119
1834,-0.06300480425414379,-0.2716592827438433,0.5216592827438422,1.663558812345292,0.09961130674785526,0.1037637039758485,0.007101538817618732,0.09855065516563642,0.7947364992688912,0.15038869325214474
1835,-0.06300603683309602,-0.2721668146408926,0.5221668146408914,1.6474420080523635,0.09960843964457433,0.10434020392652725,0.007169101182071686,0.0985259628998036,0.7946964962735521,0.15039156035542564
1836,-0.06300277394112595,-0.2726186023501067,0.5226186023501056,1.6313357464433726,0.09960551271500777,0.10492286588388314,0.007237920572452899,0.09850089311016472,0.7946556736023763,0.15039448728499222
1837,-0.06299515140386647,-0.2730162762949665,0.5230162762949655,1.6152424890431092,0.09960252511100429,0.10551169604147617,0.0073080211707861175,0.09847543453252144,0.7946140191856899,0.15039747488899569
1838,-0.06298329775634072,-0.27336141286647025,0.5233614128664692,1.5991646342184849,0.099599475956395,0.10610670099639626,0.0073794279073925014,0.09844957557703517,0.794571520559179,0.150400524043605
1839,-0.0629673346783425,-0.27365553615709437,0.5236555361570933,1.5831045192731754,0.09959636434617425,0.10670788769373415,0.007452166480477639,0.09842330432067754,0.7945281648526722,0.15040363565382575
1840,-0.06294737739830795,-0.2739001196538707,0.5239001196538695,1.5670644224706949,0.09959318934566336,0.10731526337114056,0.007526263376535164,0.09839660849914844,0.7944839387786545,0.15040681065433661
1841,-0.062923535068949,-0.2740965878896835,0.5240965878896824,1.5510465649880698,0.09958994998965591,0.1079288355034494,0.007601745891603759,0.09836947549824615,0.7944388286204956,0.1504100500103441
1842,-0.06289591111789622,-0.27424631805621275,0.5242463180562117,1.5350531128068656,0.09958664528154414,0.10854861174726885,0.007678642153360494,0.09834189234470447,0.7943928202203924,0.15041335471845585
1843,-0.06286460357204046,-0.2743506415727819,0.5243506415727808,1.5190861785343508,0.09958327419242313,0.109174599885499,0.007756981144169476,0.09831384569643686,0.794345898966972,0.15041672580757684
1844,-0.0628297053610988,-0.2744108456145628,0.5244108456145616,1.5031478231638853,0.09957983566017306,0.10980680777176309,0.007836792725011914,0.0982853218322486,0.794298049782568,0.1504201643398269
1845,-0.06279130460001818,-0.27442817459720076,0.5244281745971996,1.4872400577710572,0.09957632858851628,0.11044524327471276,0.007918107660413351,0.09825630664095096,0.7942492571101211,0.1504236714114837
1846,-0.06274948485238514,-0.27440383162013365,0.5244038316201326,1.471364845150112,0.09957275184604872,0.1110899142221328,0.008000957644370305,0.09822678560988313,0.7941995048996995,0.15042724815395125
1847,-0.06270432537701605,-0.27433897987006195,0.5243389798700608,1.45552410139407,0.09956910426524494,0.11174082834482664,0.008085375327258188,0.09819674381286464,0.7941487765946339,0.15043089573475504
1848,-0.0626559013571847,-0.27423474398005937,0.5242347439800582,1.4397196974137263,0.09956538464143265,0.11239799322022447,0.008171394343880868,0.09816616589748875,0.7940970551171993,0.15043461535856734
1849,-0.0626042841154311,-0.27409221134873074,0.5240922113487295,1.4239534604026043,0.09956159173173669,0.1130614162157097,0.008259049342594218,0.09813503607181169,0.794044322853859,0.1504384082682633
1850,-0.06254954131489643,-0.2739124334206483,0.5239124334206471,1.4082271752502147,0.09955772425399226,0.11373110443161355,0.00834837601553677,0.09810333809041707,0.7939905616400554,0.15044227574600774
1851,-0.06249173714670588,-0.27369642692423535,0.5236964269242342,1.3925425858991511,0.09955378088562176,0.11440706464380769,0.008439411130133342,0.09807105523976799,0.7939357527444784,0.15044621911437825
1852,-0.062430932506041266,-0.27344517507176264,0.5234451750717616,1.3769013966534365,0.09954976026247704,0.11508930324591829,0.008532192561765867,0.09803817032292712,0.7938798768528315,0.15045023973752297
1853,-0.06236718515722304,-0.27315962872177063,0.5231596287217697,1.3613052734386106,0.09954566097764479,0.11577782619110909,0.00862675932772062,0.0980046656435668,0.7938229140510692,0.1504543390223552
1854,-0.0623005498877298,-0.2728407075018765,0.5228407075018756,1.3457558450115994,0.09954148158021078,0.11647263893335423,0.008723151622522027,0.09797052298922555,0.793764843808043,0.15045851841978922
1855,-0.06223107865319428,-0.27248930089629936,0.5224893008962985,1.330254704126519,0.09953722057398472,0.1171737463682508,0.00882141085455957,0.09793572361387543,0.7937056449575817,0.1504627794260153
1856,-0.062158820712841505,-0.27210626929469167,0.5221062692946908,1.3148034086527225,0.09953287641617893,0.11788115277328637,0.008921579684230714,0.09790024821967684,0.7936452956799148,0.15046712358382106
1857,-0.0620838227572018,-0.27169244500876016,0.5216924450087593,1.299403482653157,0.09952844751604571,0.11859486174759162,0.009023702063463066,0.09786407693799043,0.7935837734825022,0.15047155248395427
1858,-0.06200612902728485,-0.2712486332515717,0.521248633251571,1.2840564174173204,0.09952393223346377,0.11931487615106191,0.009127823276882205,0.09782718930951412,0.7935210551801414,0.15047606776653621
1859,-0.06192578142693731,-0.27077561308482123,0.5207756130848205,1.268763672455639,0.09951932887747787,0.12004119804293074,0.009233989984479003,0.0977895642636365,0.7934571168744081,0.1504806711225221
1860,-0.061842819627996766,-0.27027413833172687,0.5202741383317261,1.2535266764527528,0.0995146357047846,0.12077382861969567,0.009342250266021278,0.09775118009686434,0.7933919339323313,0.15048536429521542
1861,-0.061757281169321894,-0.2697449384594273,0.5197449384594267,1.2383468281844625,0.09950985091816661,0.12151276815243472,0.009452653667106044,0.09771201445038989,0.793325480964339,0.1504901490818334
1862,-0.061669201549463634,-0.26918871942818773,0.5191887194281871,1.2232254973956398,0.09950497266486776,0.12225801592343559,0.009565251247091238,0.09767204428667929,0.7932577318013633,0.15049502733513226
1863,-0.06157861431408255,-0.2686061645122165,0.5186061645122159,1.2081640256448298,0.09949999903491274,0.12300957016220479,0.009680095628783336,0.09763124586514019,0.7931886594711652,0.15050000096508728
1864,-0.06148555113771011,-0.2679979350891568,0.5179979350891561,1.1931637271123947,0.09949492805936264,0.1237674279807509,0.009797241050164182,0.09758959471672543,0.7931182361737492,0.1505050719406374
1865,-0.06139004190077003,-0.2673646714020218,0.5173646714020211,1.1782258893768154,0.09948975770850896,0.1245315853082064,0.009916743418037477,0.09754706561754349,0.7930464332559115,0.15051024229149107
1866,-0.06129211476177141,-0.26670699329229247,0.5167069932922917,1.1633517741578134,0.09948448588999938,0.1253020368247381,0.010038660363820366,0.09750363256135677,0.7929732211848249,0.15051551411000066
1867,-0.061191796225151536,-0.2660255009063079,0.5160255009063073,1.1485426180290268,0.09947911044689507,0.12607877589475558,0.010163051301481232,0.09745926873096485,0.7928985695206603,0.15052088955310494
1868,-0.06108911120497786,-0.26532077537543275,0.5153207753754321,1.1337996331008238,0.09947362915565648,0.12686179449941667,0.010289977487715977,0.09741394646843048,0.7928224468881986,0.15052637084434353
1869,-0.06098408308461141,-0.2645933794698578,0.5145933794698572,1.119124007673437,0.09946803972405156,0.12765108316839785,0.010419502084529476,0.09736763724406529,0.7927448209473553,0.15053196027594848
1870,-0.06087673377282967,-0.2638438582286623,0.5138438582286616,1.1045169068633913,0.09946233978898894,0.12844663091098973,0.010551690224155478,0.09732031162420905,0.7926656583626481,0.1505376602110111
1871,-0.06076708375617538,-0.26307273956393995,0.5130727395639393,1.0899794732010655,0.09945652691426338,0.12924842514643298,0.010686609076673055,0.09727193923763042,0.7925849247714348,0.15054347308573665
1872,-0.06065515214843133,-0.26228053484476527,0.5122805348447645,1.075512827205876,0.09945059858822711,0.13005645163363921,0.01082432791997057,0.09722248874069339,0.7925025847511106,0.15054940141177292
1873,-0.06054095673653011,-0.2614677394558236,0.5114677394558229,1.0611180679335743,0.09944455222136364,0.13087069440011,0.010964918212766827,0.09717192778093274,0.7924186017849384,0.1505554477786364
1874,-0.06042451402352837,-0.2606348333341121,0.5106348333341114,1.0467962734994216,0.09943838514376921,0.1316911356701977,0.011108453670358604,0.097120222959289,0.7923329382265847,0.15056161485623082
1875,-0.06030583926888625,-0.2597822814852132,0.5097822814852127,1.0325485015793037,0.0994320946025408,0.1325177557927379,0.011255010343247352,0.09706733979086238,0.7922455552633509,0.15056790539745923
1876,-0.06018494652606719,-0.2589105344795236,0.5089105344795231,1.0183757898891965,0.09942567775906636,0.13335053316801807,0.011404666698913908,0.09701324266398119,0.79215641287804,0.15057432224093367
1877,-0.06006184867740607,-0.25802002892737547,0.508020028927375,1.004279156641956,0.09941913168620625,0.13418944417405426,0.011557503706851314,0.09695789479764574,0.7920654698092982,0.15058086831379375
1878,-0.05993655746664066,-0.25711118793539384,0.5071111879353932,0.9902596009840553,0.09941245336536869,0.13503446309229974,0.011713604926751577,0.09690125819739934,0.7919726835104817,0.1505875466346313
1879,-0.059809083529104266,-0.2561844215444007,0.5061844215444001,0.9763181034131188,0.09940563968347264,0.13588556203274185,0.011873056600338685,0.09684329360923168,0.7918780101069584,0.15059436031652737
1880,-0.05967943641968827,-0.25524012714944383,0.5052401271494433,0.9624556261765522,0.0993986874297958,0.13674271085842407,0.012035947746649076,0.09678396047175572,0.7917814043518008,0.15060131257020423
1881,-0.05954762463856676,-0.2542786899013265,0.5042786899013258,0.9486731136510098,0.09939159329269376,0.1376058771094075,0.012202370261132885,0.09672321686648144,0.7916828195796932,0.15060840670730624
1882,-0.05941365565494345,-0.25330048309177433,0.5033004830917738,0.9349714927051298,0.0993843538561941,0.1384750259262577,0.012372419018640786,0.0966610194660661,0.7915822076591004,0.15061564614380588
1883,-0.05927753592890396,-0.2523058685230461,0.5023058685230455,0.9213516730465549,0.09937696559646426,0.13935011997306188,0.012546191980278785,0.09659732348057316,0.7914795189426851,0.15062303440353572
1884,-0.05913927093124608,-0.251295196860635,0.5012951968606345,0.9078145475518363,0.09936942487813354,0.140231119359978,0.012723790304641002,0.09653208260152556,0.7913747022157013,0.15063057512186648
1885,-0.058998865161554954,-0.2502688079711667,0.5002688079711662,0.8943609925818,0.09936172795047443,0.14111798156540561,0.012905318463310042,0.0964652489437754,0.7912677046424416,0.15063827204952557
1886,-0.05885632216452336,-0.24922703124555867,0.49922703124555823,0.8809918682824119,0.09935387094343481,0.14201066135781454,0.013090884360832953,0.09639677298511391,0.7911584717106198,0.1506461290565652
1887,-0.058711644544563873,-0.24817018590779671,0.4981701859077963,0.8677080188718288,0.09934584986351246,0.14290911071726708,0.01328059945939482,0.0963266035035131,0.791046947173581,0.15065415013648756
1888,-0.0585648339788614,-0.24709858131066967,0.4970985813106693,0.8545102729151576,0.09933766058947616,0.14381327875669314,0.01347457890824787,0.09625468751188511,0.7909330729903924,0.15066233941052384
1889,-0.058415891228712685,-0.24601251721709314,0.4960125172170928,0.8413994435857228,0.09932929886790572,0.1447231116429389,0.013672941678446035,0.09618097019021145,0.7908167892634383,0.1506707011320943
1890,-0.058264816149451344,-0.24491228406958185,0.4949122840695815,0.828376328915441,0.09932076030856792,0.1456385525177053,0.013875810702412464,0.09610539481525794,0.7906980341737632,0.1506792396914321
1891,-0.058111607698805696,-0.24379816324675543,0.4937981632467551,0.8154417120337232,0.09931204037960188,0.14655954141838884,0.014083313019248467,0.09602790268735538,0.7905767439137958,0.15068795962039813
1892,-0.05795626394388027,-0.242670427308526,0.49267042730852567,0.8025963613963945,0.09930313440252404,0.14748601519890525,0.014295579925346892,0.09594843305452803,0.7904528526176026,0.15069686559747597
1893,-0.05779878206665253,-0.24152934022915407,0.49152934022915373,0.7898410310042883,0.09929403754702586,0.1484179074505561,0.014512747131068942,0.09586692303360284,0.7903262922883039,0.15070596245297416
1894,-0.057639158368170976,-0.2403751576198584,0.49037515761985806,0.7771764606131446,0.09928474482557675,0.1493551484230165,0.014734954923132274,0.0957833075284602,0.7901969927228322,0.15071525517442327
1895,-0.057477388271347615,-0.23920812694025567,0.48920812694025534,0.7646033759345652,0.09927525108780483,0.15029766494550717,0.014962348333459111,0.0956975191450772,0.7900648814336603,0.1507247489121952
1896,-0.05731346632250126,-0.23802848770003726,0.488028487700037,0.7521224888293138,0.09926555101466597,0.15124538034822765,0.015195077314142033,0.09560948810353964,0.7899298835676537,0.15073444898533403
1897,-0.057147386191556904,-0.2368364716503068,0.4868364716503065,0.7397344974929112,0.09925563911237333,0.15219821438413614,0.015433296919298222,0.09551914214666146,0.7897919218216684,0.1507443608876267
1898,-0.0569791406710354,-0.2356323029658108,0.48563230296581056,0.7274400866346119,0.09924550970609618,0.1531560831511476,0.01567716749347154,0.0954264064454036,0.7896509163550299,0.15075449029390384
1899,-0.056808721673770046,-0.23441619841777162,0.4844161984177714,0.7152399276499688,0.09923515693340434,0.15411889901484582,0.01592685486725024,0.09533120350077154,0.7895067846985752,0.15076484306659568
1900,-0.05663612022942895,-0.23318836753813754,0.48318836753813726,0.7031346787877566,0.09922457473745944,0.1550865705317895,0.01618253055999371,0.09523345304226469,0.7893594416602835,0.15077542526254062
1901,-0.056461326479817005,-0.23194901277523944,0.48194901277523916,0.6911249853115748,0.09921375685993361,0.1560590023735112,0.01644437199006819,0.09513307192274814,0.7892087992272514,0.15078624314006642
1902,-0.056284329673059796,-0.23069832964186535,0.4806983296418651,0.6792114796571403,0.09920269683366723,0.15703609525126275,0.016712562692400956,0.09502997400976429,0.7890547664641688,0.1507973031663328
1903,-0.05610511815650216,-0.22943650685481232,0.47943650685481204,0.6673947815850264,0.09919138797501226,0.15801774584170689,0.01698729254461094,0.09492407007277698,0.7888972494076011,0.15080861202498774
1904,-0.055923679368550375,-0.2281637264676213,0.478163726467621,0.6556754983297779,0.09917982337589903,0.15900384671352938,0.017268758000344653,0.09481526766716884,0.7887361509565888,0.150820176624101
1905,-0.0557399998293422,-0.2268801639960579,0.4768801639960577,0.6440542247459189,0.09916799589558749,0.15999428625515216,0.017557162331091995,0.09470347101425032,0.7885713707590716,0.15083200410441255
1906,-0.05555406513023636,-0.22558598853662273,0.4755859885366226,0.632531543451276,0.09915589815208843,0.16098894860368596,0.017852715876819508,0.0945885808771376,0.7884028050939558,0.1508441018479116
1907,-0.05536585992224822,-0.22428136287893483,0.47428136287893463,0.6211080249678993,0.09914352251327167,0.1619877135750984,0.018155636304371968,0.09447049443329644,0.7882303467490612,0.15085647748672837
1908,-0.05517536790332156,-0.22296644361175,0.4729664436117499,0.6097842278611861,0.09913086108762081,0.16299045659585412,0.01846614887501265,0.09434910514291846,0.7880538848944494,0.15086913891237924
1909,-0.054982571804496366,-0.22164138122320542,0.4716413812232053,0.598560698877732,0.09911790571464063,0.1639970486360543,0.018784486720714946,0.09422430261342034,0.7878733049512253,0.1508820942853594
1910,-0.05478745337494086,-0.22030632019528737,0.47030632019528723,0.5874379730817282,0.09910464795488896,0.16500735614426745,0.019110891129362977,0.0940959724602807,0.7876884884554686,0.15089535204511106
1911,-0.0545899933658992,-0.2189613990931495,0.4689613990931494,0.5764165739908046,0.09909107907963853,0.1660212409841045,0.019445611838794067,0.0939639961641666,0.7874993129174019,0.1509089209203615
1912,-0.054390171513527194,-0.21760675064941726,0.4676067506494172,0.5654970137114933,0.0990771900601517,0.16703856037269543,0.019788907339929076,0.09382825092431445,0.787305651675606,0.15092280993984836
1913,-0.054187966520599054,-0.21624250184363242,0.46624250184363236,0.5546797930745146,0.09906297155654718,0.16805916682122912,0.02014104518902465,0.09368860950839464,0.7871073737460347,0.15093702844345286
1914,-0.05398335603712765,-0.21486877397732218,0.46486877397732207,0.5439654017701426,0.0990484139062627,0.16908290807763177,0.020502302328727413,0.09354494009907821,0.7869043436659329,0.15095158609373735
1915,-0.053776316639843,-0.21348568274471655,0.4634856827447164,0.5333543184839129,0.0990335071120816,0.1701096270716119,0.020872965418273933,0.0933971061373614,0.7866964213322842,0.1509664928879184
1916,-0.0535668238105925,-0.21209333829968374,0.4620933382996836,0.5228470110328228,0.09901824082974067,0.1711391618620897,0.02125333117217233,0.09324496616302763,0.7864834618350605,0.15098175917025936
1917,-0.053354851913596936,-0.2106918453188786,0.46069184531887847,0.5124439365022366,0.09900260435508479,0.17217134558727146,0.021643706707682907,0.0930883736523486,0.7862653152848847,0.1509973956449152
1918,-0.05314037417156935,-0.20928130306138512,0.45928130306138504,0.5021455413833007,0.09898658661075788,0.17320600641753708,0.022044409900644817,0.09292717685355542,0.786041826635043,0.15101341338924215
1919,-0.05292336264074215,-0.2078618054253095,0.4578618054253093,0.4919522617111288,0.09897017613244449,0.17424296751115467,0.022455769749019958,0.09276121862045193,0.7858128354980848,0.1510298238675555
1920,-0.05270378818470783,-0.2064334410012882,0.456433441001288,0.481864523203571,0.09895336105461802,0.1752820469732178,0.02287812674432464,0.09259033624451211,0.7855781759565463,0.15104663894538198
1921,-0.05248162044715402,-0.20499629312340617,0.454996293123406,0.47188274140044284,0.09893612909581997,0.17632305781776195,0.02331183324978352,0.0924143612862214,0.7853376763681763,0.15106387090418005
1922,-0.052256827823425916,-0.20355043991761745,0.4535504399176173,0.4620073218030045,0.09891846754344229,0.17736580793339438,0.023757253885006352,0.09223311940613728,0.7850911591654153,0.15108153245655773
1923,-0.052029377430931556,-0.2020959543479903,0.4520959543479901,0.45223866001346563,0.09890036323801674,0.17841010005256383,0.024214765916254953,0.09204643019644435,0.7848384406492851,0.1510996367619833
1924,-0.051799235078360296,-0.20063290426093505,0.45063290426093483,0.4425771418739454,0.09888180255699446,0.17945573172475962,0.02468475965149389,0.09185410701391264,0.7845793307776001,0.1511181974430056
1925,-0.05156636523374116,-0.1991613524277642,0.449161352427764,0.43302314360453903,0.09886277139802965,0.1805024952937376,0.025167638839005853,0.09165595681516808,0.7843136329477977,0.15113722860197037
1926,-0.051330730991305425,-0.19768135658576616,0.44768135658576597,0.42357703193983065,0.09884325516175951,0.18155017787906116,0.02566382106854076,0.09145177999526595,0.784041143774435,0.15115674483824051
1927,-0.05109229403715125,-0.19619296947806456,0.4461929694780644,0.41423916426322366,0.09882323873408484,0.18259856136216898,0.026173738173553927,0.09124137023079448,0.783761652861568,0.15117676126591523
1928,-0.050851014613640444,-0.19469623889238927,0.4446962388923891,0.4050098887378725,0.09880270646792155,0.183647422377527,0.02669783663295923,0.09102451432923153,0.7834749425698888,0.15119729353207847
1929,-0.050606851482660024,-0.19319120769919426,0.44319120769919407,0.3958895444336657,0.09878164216449398,0.1846965323085624,0.02723657797047754,0.09080099208546008,0.7831807877795695,0.15121835783550605
1930,-0.05035976188760501,-0.1916779138892412,0.44167791388924105,0.386878461448829,0.09876002905413125,0.18574565728913636,0.02779043914969235,0.0905705761475213,0.7828789556486562,0.15123997094586877
1931,-0.050109701514082415,-0.1901563906109151,0.44015639061091494,0.3779769610247175,0.09873784977657825,0.18679455821092908,0.02835991296222149,0.0903330318937729,0.7825692053674285,0.1512621502234218
1932,-0.04985662444945076,-0.18862666620754076,0.43862666620754054,0.36918535565281035,0.09871508636088525,0.18784299073652136,0.02894550840701976,0.09008811732249582,0.7822512879096003,0.15128491363911478
1933,-0.04960048314101415,-0.1870887642549509,0.43708876425495075,0.3605039491714517,0.09869172020483781,0.1888907053192943,0.0295477510570128,0.08983558295771647,0.781924945780434,0.1513082797951622
1934,-0.04934122835297814,-0.1855427035995568,0.4355427035995566,0.35193303685097604,0.0986677320539958,0.18993744723003889,0.030167183410497792,0.0895751717727436,0.7815899127627639,0.15133226794600424
1935,-0.049078809122154544,-0.18398849839717374,0.4339884983971735,0.34347290546526854,0.0986431019803668,0.19098295659073017,0.03080436522388188,0.08930661913416242,0.78124591366159,0.15135689801963323
1936,-0.048813172712322155,-0.18242615815292118,0.43242615815292096,0.3351238333463757,0.09861780936073213,0.1920269684164098,0.03145987382045685,0.08902965277075651,0.7808926640480556,0.1513821906392679
1937,-0.04854426456738735,-0.18085568776237967,0.4308556877623795,0.32688609042147376,0.09859183285471033,0.19306921266480462,0.032134304373322466,0.08874399276808136,0.780529870003887,0.1514081671452897
1938,-0.048272028263194655,-0.1792770875543752,0.429277087554375,0.3187599382274713,0.09856515038257178,0.19410941429509382,0.03282827015516686,0.08844935159496935,0.780157227867293,0.15143484961742826
1939,-0.047996405458025755,-0.17769035333572894,0.42769035333572875,0.31074562990025073,0.0985377391028837,0.19514729333636083,0.0335424027493256,0.08814543416597016,0.7797744239818215,0.15146226089711637
1940,-0.047717335841940024,-0.17609547643804402,0.42609547643804385,0.3028434101381618,0.09850957539007751,0.19618256496536907,0.03427735222076195,0.08783193793985726,0.7793811344493042,0.15149042460992257
1941,-0.04743475708475253,-0.17449244376707884,0.42449244376707873,0.2950535151324966,0.09848063481198877,0.19721493959521716,0.03503378723601132,0.08750855306349425,0.7789770248885066,0.15151936518801135
1942,-0.04714860478273364,-0.17288123785497342,0.42288123785497334,0.28737617246214375,0.09845089210746706,0.19824412297579147,0.03581239512608143,0.08717496256503282,0.7785617502014197,0.15154910789253304
1943,-0.04685881240412893,-0.17126183691559926,0.42126183691559915,0.27981160094985336,0.09842032116418162,0.19926981630615032,0.03661388188715253,0.08683084259959983,0.7781349543490671,0.15157967883581847
1944,-0.04656531123342491,-0.1696342149034007,0.4196342149034006,0.2723600104743673,0.09838889499671737,0.20029171635981974,0.03743897211016185,0.08647586275440594,0.7776962701387159,0.1516111050032827
1945,-0.0462680303144133,-0.16799834157615312,0.41799834157615295,0.2650216017337419,0.09835658572510118,0.20130951562420518,0.038288408830014255,0.08610968641972068,0.777245319025165,0.15164341427489894
1946,-0.045966896392102385,-0.16635418256196005,0.4163541825619599,0.25779656595564976,0.09832336455390742,0.2023229024548115,0.03916295328661715,0.08573197123090576,0.7767817109285707,0.15167663544609272
1947,-0.04566183385350139,-0.16470169943089108,0.4147016994308909,0.2506850845495361,0.0982892017520944,0.20333156124521995,0.04006338458836247,0.08534236958808547,0.7763050440714587,0.15171079824790576
1948,-0.045352764667318,-0.16304084977169495,0.4130408497716948,0.24368732869487478,0.0982540666337551,0.20433517261405318,0.04099049926725732,0.08494052926084476,0.775814904838144,0.15174593336624503
1949,-0.04503960832263441,-0.1613715872740303,0.41137158727403017,0.23680345886062187,0.09821792753998046,0.20533341360997082,0.041945110715680314,0.08452609408447533,0.7753108676598651,0.15178207246001965
1950,-0.04472228176662098,-0.15969386181660866,0.40969386181660844,0.23003362425059826,0.09818075182203695,0.206325957935718,0.04292804849457664,0.08409870475444532,0.7747924949289422,0.1518192481779632
1951,-0.04440069934134958,-0.15800761956179332,0.4080076195617931,0.22337796216866931,0.09814250582610043,0.20731247619259816,0.04394015750061973,0.0836579997272753,0.7742593369460058,0.1518574941738997
1952,-0.044074772719796776,-0.15631280305710574,0.4063128030571055,0.21683659729876043,0.0981031548797979,0.20829263614654608,0.04498229698145667,0.08320361623442378,0.7737109319043228,0.15189684512020227
1953,-0.043744410841124313,-0.154609351344144,0.4046093513441438,0.21040964089451905,0.09806266328081881,0.20926610301694173,0.04605533938766021,0.0827351914161794,0.7731468059153428,0.15193733671918136
1954,-0.043409519845329134,-0.15289720007547558,0.40289720007547536,0.20409718987283887,0.09802099428790094,0.2102325397896221,0.04716016904839892,0.08225236358338767,0.7725664730803138,0.1519790057120992
1955,-0.0430700030073862,-0.15117628164003305,0.40117628164003283,0.19789932580720826,0.09797811011449721,0.21119160755522795,0.0482976806599851,0.08175477361290033,0.7719694356126188,0.15202188988550294
1956,-0.042725760670993436,-0.14944652529756042,0.3994465252975602,0.19181611381620137,0.09793397192544999,0.21214296587413162,0.04946877757549574,0.08124206648327731,0.7713551840157783,0.1520660280745502
1957,-0.04237669018205515,-0.14770785732276787,0.39770785732276753,0.1858476013428169,0.09788853983705073,0.2130862731693594,0.0506743698828605,0.08071389295728813,0.7707231973228019,0.1521114601629494
1958,-0.042022685822053936,-0.1459602011597044,0.3959602011597041,0.17999381682280233,0.09784177292083236,0.2140211871484084,0.05191537226272909,0.0801699114146188,0.770072943401821,0.1521582270791678
1959,-0.04166363874144516,-0.14420347758698182,0.3942034775869816,0.17425476823870606,0.09779362921148964,0.21494736525514907,0.05319270161484182,0.07960978983997734,0.7694038793336926,0.15220637078851051
1960,-0.04129943689325293,-0.142437604894495,0.39243760489449475,0.16863044155895943,0.09774406571934764,0.21586446515282603,0.0545072744440246,0.0790332079691858,0.7687154518674434,0.1522559342806525
1961,-0.040929964967030004,-0.1406624990722427,0.39066249907224243,0.16312079906175056,0.09769303844780343,0.21677214523899277,0.05586000399785005,0.07843985959503638,0.7680070979593115,0.15230696155219672
1962,-0.04055510432336762,-0.13887807401184268,0.38887807401184243,0.15772577754586467,0.09764050241616311,0.21767006519289941,0.05725179715086314,0.07782945503209979,0.7672782454008753,0.15235949758383707
1963,-0.04017473292913575,-0.13708424172137515,0.3870842417213749,0.15244528643098185,0.09758641168834034,0.21855788655589223,0.058683551030074256,0.0772017237393046,0.7665283135422822,0.15241358831165983
1964,-0.03978872529364099,-0.1352809125540906,0.38528091255409036,0.14727920575281814,0.0975307194078339,0.21943527334479382,0.06015614938094714,0.07655641709565728,0.7657567141155631,0.15246928059216627
1965,-0.039396952405896565,-0.13346799545158056,0.3834679954515804,0.14222738405956167,0.0974733778394647,0.22030189269829714,0.0616704586733291,0.0758933113234176,0.76496285216379,0.15252662216053545
1966,-0.03899928167320594,-0.13164539820199356,0.3816453982019934,0.13728963621857856,0.09741433841834057,0.22115741555591806,0.06322732395020134,0.075212210550141,0.7641461270813185,0.1525856615816596
1967,-0.03859557686123919,-0.12981302771365008,0.37981302771364994,0.132465741145451,0.09735355180644102,0.2220015173683898,0.06482756442775524,0.07451294999688454,0.7633059337689206,0.15264644819355916
1968,-0.03818569803579761,-0.12797079030461161,0.37797079030461145,0.12775543946833465,0.09729096795729975,0.22283387883838707,0.06647196885478776,0.07379539927928698,0.7624416639086269,0.15270903204270042
1969,-0.037769501506431116,-0.1261185920084675,0.37611859200846737,0.12315843114424191,0.09722653618915775,0.22365418668963716,0.0681612906463049,0.07305946580334316,0.7615527073611956,0.15277346381084242
1970,-0.03734683977207043,-0.1242563388965976,0.3742563388965975,0.11867437304596025,0.09716020526694129,0.22446213446205165,0.06989624280921573,0.07230509823527187,0.7606384536885725,0.15283979473305886
1971,-0.03691756146883823,-0.12238393741724551,0.3723839374172454,0.11430287654072536,0.09709192349350425,0.2252574233302685,0.07167749267978522,0.07153229002219959,0.7596982938045124,0.15290807650649593
1972,-0.03648151132015064,-0.12050129475130031,0.3705012947513002,0.11004350508513729,0.09702163881033492,0.22603976294178718,0.07350565650149886,0.07074108293540601,0.7587316217527618,0.15297836118966526
1973,-0.03603853008920206,-0.1186083191847772,0.36860831918477716,0.1058957718619407,0.09694929890800379,0.22680887227076002,0.07538129387240675,0.06993157060661563,0.7577378366129753,0.15305070109199637
1974,-0.03558845453391689,-0.11670492049783865,0.36670492049783854,0.10185913748736997,0.09687485134655217,0.2275644804827447,0.07730490209648454,0.06910390202390707,0.7567163445330577,0.153125148653448
1975,-0.03513111736438795,-0.11479101036993304,0.36479101036993294,0.09793300781912105,0.09679824368590789,0.2283063278050529,0.07927691047801393,0.06825828495136811,0.7556665608847116,0.15320175631409227
1976,-0.03466634720280553,-0.11286650280057209,0.36286650280057203,0.09411673189678416,0.09671942362637669,0.22903416639681567,0.08129767460114892,0.06739498923435022,0.7545879125381256,0.15328057637362347
